1438373905686-1194,61,54
Sat Aug 01 2015 21:06:08 GMT+0900 (Korea Standard Time),-115,-212,226
Sat Aug 01 2015 21:06:08 GMT+0900 (Korea Standard Time),-54,-198,197
Sat Aug 01 2015 21:06:09 GMT+0900 (Korea Standard Time),-93,-198,201
Sat Aug 01 2015 21:06:09 GMT+0900 (Korea Standard Time),-77,-192,190
Sat Aug 01 2015 21:06:10 GMT+0900 (Korea Standard Time),-71,-203,186
Sat Aug 01 2015 21:06:10 GMT+0900 (Korea Standard Time),-73,-200,193
Sat Aug 01 2015 21:06:10 GMT+0900 (Korea Standard Time),-23,-155,215
Sat Aug 01 2015 21:06:11 GMT+0900 (Korea Standard Time),-60,-189,214
Sat Aug 01 2015 21:06:11 GMT+0900 (Korea Standard Time),-79,-180,242
Sat Aug 01 2015 21:06:12 GMT+0900 (Korea Standard Time),-49,-202,212
Sat Aug 01 2015 21:06:12 GMT+0900 (Korea Standard Time),-109,-221,221
Sat Aug 01 2015 21:06:12 GMT+0900 (Korea Standard Time),-72,-174,236
Sat Aug 01 2015 21:06:13 GMT+0900 (Korea Standard Time),-70,-188,213
Sat Aug 01 2015 21:06:13 GMT+0900 (Korea Standard Time),-101,-205,184
Sat Aug 01 2015 21:06:13 GMT+0900 (Korea Standard Time),-55,-148,204
Sat Aug 01 2015 21:06:14 GMT+0900 (Korea Standard Time),-51,-186,180
Sat Aug 01 2015 21:06:14 GMT+0900 (Korea Standard Time),-1,-171,172
Sat Aug 01 2015 21:06:15 GMT+0900 (Korea Standard Time),93,-28,198
Sat Aug 01 2015 21:06:15 GMT+0900 (Korea Standard Time),81,128,248
Sat Aug 01 2015 21:06:15 GMT+0900 (Korea Standard Time),98,187,249
Sat Aug 01 2015 21:06:16 GMT+0900 (Korea Standard Time),101,78,225
Sat Aug 01 2015 21:06:16 GMT+0900 (Korea Standard Time),63,-29,223
Sat Aug 01 2015 21:06:17 GMT+0900 (Korea Standard Time),61,-39,220
Sat Aug 01 2015 21:06:17 GMT+0900 (Korea Standard Time),22,-109,213
Sat Aug 01 2015 21:06:17 GMT+0900 (Korea Standard Time),-17,-119,231
Sat Aug 01 2015 21:06:18 GMT+0900 (Korea Standard Time),34,-141,181
Sat Aug 01 2015 21:06:18 GMT+0900 (Korea Standard Time),-32,-159,208
Sat Aug 01 2015 21:06:19 GMT+0900 (Korea Standard Time),-6,-145,200
Sat Aug 01 2015 21:06:19 GMT+0900 (Korea Standard Time),-14,-150,199
Sat Aug 01 2015 21:06:19 GMT+0900 (Korea Standard Time),-33,-161,200
Sat Aug 01 2015 21:06:20 GMT+0900 (Korea Standard Time),5,-150,189
Sat Aug 01 2015 21:06:20 GMT+0900 (Korea Standard Time),-15,-178,184
Sat Aug 01 2015 21:06:21 GMT+0900 (Korea Standard Time),-3,-154,207
Sat Aug 01 2015 21:06:21 GMT+0900 (Korea Standard Time),10,-149,188
Sat Aug 01 2015 21:06:21 GMT+0900 (Korea Standard Time),-24,-167,200
Sat Aug 01 2015 21:06:22 GMT+0900 (Korea Standard Time),7,-149,195
Sat Aug 01 2015 21:06:22 GMT+0900 (Korea Standard Time),7,-158,191
Sat Aug 01 2015 21:06:22 GMT+0900 (Korea Standard Time),-35,-177,204
Sat Aug 01 2015 21:06:23 GMT+0900 (Korea Standard Time),-7,-158,188
Sat Aug 01 2015 21:06:23 GMT+0900 (Korea Standard Time),-19,-190,180
Sat Aug 01 2015 21:06:24 GMT+0900 (Korea Standard Time),-2,-159,199
Sat Aug 01 2015 21:06:24 GMT+0900 (Korea Standard Time),1,-178,187
Sat Aug 01 2015 21:06:24 GMT+0900 (Korea Standard Time),-42,-173,204
Sat Aug 01 2015 21:06:25 GMT+0900 (Korea Standard Time),-26,-175,189
Sat Aug 01 2015 21:06:26 GMT+0900 (Korea Standard Time),-47,-192,199
Sat Aug 01 2015 21:06:26 GMT+0900 (Korea Standard Time),-14,-168,205
Sat Aug 01 2015 21:06:26 GMT+0900 (Korea Standard Time),-50,-181,211
Sat Aug 01 2015 21:06:27 GMT+0900 (Korea Standard Time),-15,-147,211
Sat Aug 01 2015 21:06:27 GMT+0900 (Korea Standard Time),-18,-165,210
Sat Aug 01 2015 21:06:28 GMT+0900 (Korea Standard Time),-53,-172,214
Sat Aug 01 2015 21:06:28 GMT+0900 (Korea Standard Time),-6,-147,206
Sat Aug 01 2015 21:06:28 GMT+0900 (Korea Standard Time),-87,-184,218
Sat Aug 01 2015 21:06:29 GMT+0900 (Korea Standard Time),-139,-188,248
Sat Aug 01 2015 21:06:29 GMT+0900 (Korea Standard Time),-156,-205,228
Sat Aug 01 2015 21:06:30 GMT+0900 (Korea Standard Time),-158,-214,213
Sat Aug 01 2015 21:06:30 GMT+0900 (Korea Standard Time),-64,-181,203
Sat Aug 01 2015 21:06:30 GMT+0900 (Korea Standard Time),-47,-184,206
Sat Aug 01 2015 21:06:31 GMT+0900 (Korea Standard Time),-56,-193,205
Sat Aug 01 2015 21:06:31 GMT+0900 (Korea Standard Time),85,-55,198
Sat Aug 01 2015 21:06:31 GMT+0900 (Korea Standard Time),113,106,233
Sat Aug 01 2015 21:06:32 GMT+0900 (Korea Standard Time),-29,326,301
Sat Aug 01 2015 21:06:32 GMT+0900 (Korea Standard Time),-261,469,316
Sat Aug 01 2015 21:06:33 GMT+0900 (Korea Standard Time),-459,449,309
Sat Aug 01 2015 21:06:33 GMT+0900 (Korea Standard Time),-578,240,310
Sat Aug 01 2015 21:06:33 GMT+0900 (Korea Standard Time),-576,29,271
Sat Aug 01 2015 21:06:34 GMT+0900 (Korea Standard Time),-497,-40,281
Sat Aug 01 2015 21:06:34 GMT+0900 (Korea Standard Time),-480,-134,246
Sat Aug 01 2015 21:06:35 GMT+0900 (Korea Standard Time),-509,-102,255
Sat Aug 01 2015 21:06:35 GMT+0900 (Korea Standard Time),-551,-33,263
Sat Aug 01 2015 21:06:35 GMT+0900 (Korea Standard Time),-607,8,254
Sat Aug 01 2015 21:06:36 GMT+0900 (Korea Standard Time),-603,61,284
Sat Aug 01 2015 21:06:36 GMT+0900 (Korea Standard Time),-613,13,248
Sat Aug 01 2015 21:06:37 GMT+0900 (Korea Standard Time),-590,-31,231
Sat Aug 01 2015 21:06:37 GMT+0900 (Korea Standard Time),-612,25,234
Sat Aug 01 2015 21:06:37 GMT+0900 (Korea Standard Time),-602,-12,233
Sat Aug 01 2015 21:06:38 GMT+0900 (Korea Standard Time),-603,43,249
Sat Aug 01 2015 21:06:38 GMT+0900 (Korea Standard Time),-605,68,266
Sat Aug 01 2015 21:06:39 GMT+0900 (Korea Standard Time),-580,8,260
Sat Aug 01 2015 21:06:39 GMT+0900 (Korea Standard Time),-582,47,282
Sat Aug 01 2015 21:06:39 GMT+0900 (Korea Standard Time),-607,-26,239
Sat Aug 01 2015 21:06:40 GMT+0900 (Korea Standard Time),-524,-125,227
Sat Aug 01 2015 21:06:40 GMT+0900 (Korea Standard Time),-553,-6,293
Sat Aug 01 2015 21:06:40 GMT+0900 (Korea Standard Time),-614,-9,245
Sat Aug 01 2015 21:06:41 GMT+0900 (Korea Standard Time),-592,11,269
Sat Aug 01 2015 21:06:41 GMT+0900 (Korea Standard Time),-621,103,276
Sat Aug 01 2015 21:06:42 GMT+0900 (Korea Standard Time),-642,110,269
Sat Aug 01 2015 21:06:42 GMT+0900 (Korea Standard Time),-622,162,295
Sat Aug 01 2015 21:06:42 GMT+0900 (Korea Standard Time),-623,229,291
Sat Aug 01 2015 21:06:43 GMT+0900 (Korea Standard Time),-586,341,312
Sat Aug 01 2015 21:06:43 GMT+0900 (Korea Standard Time),-477,483,318
Sat Aug 01 2015 21:06:44 GMT+0900 (Korea Standard Time),-421,469,332
Sat Aug 01 2015 21:06:44 GMT+0900 (Korea Standard Time),-340,507,335
Sat Aug 01 2015 21:06:44 GMT+0900 (Korea Standard Time),-332,502,318
Sat Aug 01 2015 21:06:45 GMT+0900 (Korea Standard Time),-321,509,324
Sat Aug 01 2015 21:06:45 GMT+0900 (Korea Standard Time),-325,512,326
Sat Aug 01 2015 21:06:46 GMT+0900 (Korea Standard Time),-321,516,324
Sat Aug 01 2015 21:06:46 GMT+0900 (Korea Standard Time),-307,517,326
Sat Aug 01 2015 21:06:46 GMT+0900 (Korea Standard Time),-289,514,325
Sat Aug 01 2015 21:06:47 GMT+0900 (Korea Standard Time),-262,520,322
Sat Aug 01 2015 21:06:47 GMT+0900 (Korea Standard Time),-236,505,321
Sat Aug 01 2015 21:06:48 GMT+0900 (Korea Standard Time),-226,485,338
Sat Aug 01 2015 21:06:48 GMT+0900 (Korea Standard Time),-181,500,319
Sat Aug 01 2015 21:06:48 GMT+0900 (Korea Standard Time),-148,490,313
Sat Aug 01 2015 21:06:49 GMT+0900 (Korea Standard Time),-174,520,306
Sat Aug 01 2015 21:06:49 GMT+0900 (Korea Standard Time),-307,520,329
Sat Aug 01 2015 21:06:50 GMT+0900 (Korea Standard Time),-344,535,316
Sat Aug 01 2015 21:06:50 GMT+0900 (Korea Standard Time),-281,507,338
Sat Aug 01 2015 21:06:50 GMT+0900 (Korea Standard Time),-243,514,331
Sat Aug 01 2015 21:06:51 GMT+0900 (Korea Standard Time),-286,533,327
Sat Aug 01 2015 21:06:51 GMT+0900 (Korea Standard Time),-269,516,321
Sat Aug 01 2015 21:06:51 GMT+0900 (Korea Standard Time),-180,508,302
Sat Aug 01 2015 21:06:52 GMT+0900 (Korea Standard Time),-232,499,325
Sat Aug 01 2015 21:06:52 GMT+0900 (Korea Standard Time),-294,503,325
Sat Aug 01 2015 21:06:53 GMT+0900 (Korea Standard Time),-200,454,332
Sat Aug 01 2015 21:06:53 GMT+0900 (Korea Standard Time),-155,459,338
Sat Aug 01 2015 21:06:53 GMT+0900 (Korea Standard Time),-244,474,348
Sat Aug 01 2015 21:06:54 GMT+0900 (Korea Standard Time),-211,478,323
Sat Aug 01 2015 21:06:54 GMT+0900 (Korea Standard Time),-110,494,285
Sat Aug 01 2015 21:06:55 GMT+0900 (Korea Standard Time),-178,487,319
Sat Aug 01 2015 21:06:55 GMT+0900 (Korea Standard Time),-274,517,307
Sat Aug 01 2015 21:06:55 GMT+0900 (Korea Standard Time),-233,478,318
Sat Aug 01 2015 21:06:56 GMT+0900 (Korea Standard Time),-232,480,325
Sat Aug 01 2015 21:06:56 GMT+0900 (Korea Standard Time),-426,466,335
Sat Aug 01 2015 21:06:57 GMT+0900 (Korea Standard Time),-534,348,333
Sat Aug 01 2015 21:06:57 GMT+0900 (Korea Standard Time),-611,254,305
Sat Aug 01 2015 21:06:57 GMT+0900 (Korea Standard Time),-614,109,291
Sat Aug 01 2015 21:06:58 GMT+0900 (Korea Standard Time),-571,50,302
Sat Aug 01 2015 21:06:59 GMT+0900 (Korea Standard Time),-561,-58,266
Sat Aug 01 2015 21:06:59 GMT+0900 (Korea Standard Time),-409,-187,245
Sat Aug 01 2015 21:06:59 GMT+0900 (Korea Standard Time),-422,-196,229
Sat Aug 01 2015 21:07:00 GMT+0900 (Korea Standard Time),-386,-189,225
Sat Aug 01 2015 21:07:01 GMT+0900 (Korea Standard Time),-380,-208,216
Sat Aug 01 2015 21:07:01 GMT+0900 (Korea Standard Time),-306,-231,206
Sat Aug 01 2015 21:07:02 GMT+0900 (Korea Standard Time),-345,-222,216
Sat Aug 01 2015 21:07:02 GMT+0900 (Korea Standard Time),-370,-212,214
Sat Aug 01 2015 21:07:02 GMT+0900 (Korea Standard Time),-393,-210,212
Sat Aug 01 2015 21:07:03 GMT+0900 (Korea Standard Time),-452,-173,223
Sat Aug 01 2015 21:07:03 GMT+0900 (Korea Standard Time),-419,-173,237
Sat Aug 01 2015 21:07:04 GMT+0900 (Korea Standard Time),-461,-139,238
Sat Aug 01 2015 21:07:04 GMT+0900 (Korea Standard Time),-489,-124,235
Sat Aug 01 2015 21:07:04 GMT+0900 (Korea Standard Time),-462,-160,231
Sat Aug 01 2015 21:07:05 GMT+0900 (Korea Standard Time),-523,-103,242
Sat Aug 01 2015 21:07:06 GMT+0900 (Korea Standard Time),-502,-119,248
Sat Aug 01 2015 21:07:06 GMT+0900 (Korea Standard Time),-471,-160,235
Sat Aug 01 2015 21:07:07 GMT+0900 (Korea Standard Time),-501,-137,246
Sat Aug 01 2015 21:07:08 GMT+0900 (Korea Standard Time),-505,-124,244
Sat Aug 01 2015 21:07:09 GMT+0900 (Korea Standard Time),-519,-115,243
Sat Aug 01 2015 21:07:09 GMT+0900 (Korea Standard Time),-502,-128,248
Sat Aug 01 2015 21:07:10 GMT+0900 (Korea Standard Time),-534,-118,235
Sat Aug 01 2015 21:07:11 GMT+0900 (Korea Standard Time),-515,-98,250
Sat Aug 01 2015 21:07:12 GMT+0900 (Korea Standard Time),-514,-84,264
Sat Aug 01 2015 21:07:12 GMT+0900 (Korea Standard Time),-558,-40,269
Sat Aug 01 2015 21:07:13 GMT+0900 (Korea Standard Time),-517,-84,267
Sat Aug 01 2015 21:07:13 GMT+0900 (Korea Standard Time),-542,-47,277
Sat Aug 01 2015 21:07:13 GMT+0900 (Korea Standard Time),-574,-17,277
Sat Aug 01 2015 21:07:14 GMT+0900 (Korea Standard Time),-550,-48,276
Sat Aug 01 2015 21:07:15 GMT+0900 (Korea Standard Time),-548,-44,282
Sat Aug 01 2015 21:07:15 GMT+0900 (Korea Standard Time),-581,13,286
Sat Aug 01 2015 21:07:16 GMT+0900 (Korea Standard Time),-560,-27,284
Sat Aug 01 2015 21:07:17 GMT+0900 (Korea Standard Time),-536,-53,273
Sat Aug 01 2015 21:07:18 GMT+0900 (Korea Standard Time),-560,-4,290
Sat Aug 01 2015 21:07:18 GMT+0900 (Korea Standard Time),-597,46,282
Sat Aug 01 2015 21:07:20 GMT+0900 (Korea Standard Time),-582,7,275
Sat Aug 01 2015 21:07:20 GMT+0900 (Korea Standard Time),-706,144,194
Sat Aug 01 2015 21:07:21 GMT+0900 (Korea Standard Time),-581,343,313
Sat Aug 01 2015 21:07:21 GMT+0900 (Korea Standard Time),-161,420,334
Sat Aug 01 2015 21:07:22 GMT+0900 (Korea Standard Time),-108,-188,220
Sat Aug 01 2015 21:07:23 GMT+0900 (Korea Standard Time),-580,19,259
Sat Aug 01 2015 21:07:23 GMT+0900 (Korea Standard Time),-589,89,296
Sat Aug 01 2015 21:07:24 GMT+0900 (Korea Standard Time),-561,-30,275
Sat Aug 01 2015 21:07:26 GMT+0900 (Korea Standard Time),-597,318,290
Sat Aug 01 2015 21:07:26 GMT+0900 (Korea Standard Time),-539,401,302
Sat Aug 01 2015 21:07:27 GMT+0900 (Korea Standard Time),-577,332,306
Sat Aug 01 2015 21:10:08 GMT+0900 (Korea Standard Time),-13,429,203
Sat Aug 01 2015 21:10:08 GMT+0900 (Korea Standard Time),-7,365,225
Sat Aug 01 2015 21:10:08 GMT+0900 (Korea Standard Time),-33,441,239
Sat Aug 01 2015 21:10:09 GMT+0900 (Korea Standard Time),25,396,214
Sat Aug 01 2015 21:10:10 GMT+0900 (Korea Standard Time),-3,363,222
Sat Aug 01 2015 21:10:10 GMT+0900 (Korea Standard Time),-27,409,258
Sat Aug 01 2015 21:10:11 GMT+0900 (Korea Standard Time),1,300,240
Sat Aug 01 2015 21:10:12 GMT+0900 (Korea Standard Time),-10,329,235
Sat Aug 01 2015 21:10:12 GMT+0900 (Korea Standard Time),12,370,229
Sat Aug 01 2015 21:10:13 GMT+0900 (Korea Standard Time),63,244,219
Sat Aug 01 2015 21:10:14 GMT+0900 (Korea Standard Time),-3,336,209
Sat Aug 01 2015 21:10:14 GMT+0900 (Korea Standard Time),19,264,241
Sat Aug 01 2015 21:10:14 GMT+0900 (Korea Standard Time),28,297,226
Sat Aug 01 2015 21:10:15 GMT+0900 (Korea Standard Time),63,177,216
Sat Aug 01 2015 21:10:15 GMT+0900 (Korea Standard Time),-7,198,247
Sat Aug 01 2015 21:10:16 GMT+0900 (Korea Standard Time),55,176,250
Sat Aug 01 2015 21:10:16 GMT+0900 (Korea Standard Time),54,218,260
Sat Aug 01 2015 21:10:17 GMT+0900 (Korea Standard Time),68,142,235
Sat Aug 01 2015 21:10:17 GMT+0900 (Korea Standard Time),16,175,268
Sat Aug 01 2015 21:10:17 GMT+0900 (Korea Standard Time),43,158,248
Sat Aug 01 2015 21:10:18 GMT+0900 (Korea Standard Time),37,138,248
Sat Aug 01 2015 21:10:18 GMT+0900 (Korea Standard Time),46,237,250
Sat Aug 01 2015 21:10:19 GMT+0900 (Korea Standard Time),47,208,238
Sat Aug 01 2015 21:10:19 GMT+0900 (Korea Standard Time),44,197,258
Sat Aug 01 2015 21:10:19 GMT+0900 (Korea Standard Time),42,206,249
Sat Aug 01 2015 21:10:20 GMT+0900 (Korea Standard Time),23,172,246
Sat Aug 01 2015 21:10:20 GMT+0900 (Korea Standard Time),41,209,256
Sat Aug 01 2015 21:10:21 GMT+0900 (Korea Standard Time),49,157,251
Sat Aug 01 2015 21:10:21 GMT+0900 (Korea Standard Time),36,175,273
Sat Aug 01 2015 21:10:21 GMT+0900 (Korea Standard Time),36,165,261
Sat Aug 01 2015 21:10:22 GMT+0900 (Korea Standard Time),-6,133,249
Sat Aug 01 2015 21:10:23 GMT+0900 (Korea Standard Time),29,72,230
Sat Aug 01 2015 21:10:23 GMT+0900 (Korea Standard Time),9,92,230
Sat Aug 01 2015 21:10:23 GMT+0900 (Korea Standard Time),37,139,230
Sat Aug 01 2015 21:10:24 GMT+0900 (Korea Standard Time),6,95,229
Sat Aug 01 2015 21:10:24 GMT+0900 (Korea Standard Time),52,98,228
Sat Aug 01 2015 21:10:24 GMT+0900 (Korea Standard Time),47,97,221
Sat Aug 01 2015 21:10:25 GMT+0900 (Korea Standard Time),29,107,223
Sat Aug 01 2015 21:10:25 GMT+0900 (Korea Standard Time),50,158,229
Sat Aug 01 2015 21:10:26 GMT+0900 (Korea Standard Time),33,127,232
Sat Aug 01 2015 21:10:26 GMT+0900 (Korea Standard Time),45,129,214
Sat Aug 01 2015 21:10:26 GMT+0900 (Korea Standard Time),57,70,204
Sat Aug 01 2015 21:10:27 GMT+0900 (Korea Standard Time),34,102,207
Sat Aug 01 2015 21:10:27 GMT+0900 (Korea Standard Time),59,145,197
Sat Aug 01 2015 21:10:28 GMT+0900 (Korea Standard Time),62,168,206
Sat Aug 01 2015 21:10:28 GMT+0900 (Korea Standard Time),56,195,211
Sat Aug 01 2015 21:10:28 GMT+0900 (Korea Standard Time),64,173,199
Sat Aug 01 2015 21:10:29 GMT+0900 (Korea Standard Time),64,149,201
Sat Aug 01 2015 21:10:29 GMT+0900 (Korea Standard Time),71,190,188
Sat Aug 01 2015 21:10:30 GMT+0900 (Korea Standard Time),65,137,199
Sat Aug 01 2015 21:10:30 GMT+0900 (Korea Standard Time),55,177,216
Sat Aug 01 2015 21:10:30 GMT+0900 (Korea Standard Time),62,172,225
Sat Aug 01 2015 21:10:31 GMT+0900 (Korea Standard Time),59,160,249
Sat Aug 01 2015 21:10:31 GMT+0900 (Korea Standard Time),50,250,209
Sat Aug 01 2015 21:10:32 GMT+0900 (Korea Standard Time),52,208,210
Sat Aug 01 2015 21:10:32 GMT+0900 (Korea Standard Time),56,202,198
Sat Aug 01 2015 21:10:32 GMT+0900 (Korea Standard Time),73,209,187
Sat Aug 01 2015 21:10:33 GMT+0900 (Korea Standard Time),77,180,232
Sat Aug 01 2015 21:10:33 GMT+0900 (Korea Standard Time),47,220,240
Sat Aug 01 2015 21:10:33 GMT+0900 (Korea Standard Time),68,143,239
Sat Aug 01 2015 21:10:34 GMT+0900 (Korea Standard Time),48,150,251
Sat Aug 01 2015 21:10:34 GMT+0900 (Korea Standard Time),66,143,240
Sat Aug 01 2015 21:10:35 GMT+0900 (Korea Standard Time),26,82,253
Sat Aug 01 2015 21:10:35 GMT+0900 (Korea Standard Time),47,114,254
Sat Aug 01 2015 21:10:35 GMT+0900 (Korea Standard Time),18,64,213
Sat Aug 01 2015 21:10:36 GMT+0900 (Korea Standard Time),-3,2,211
Sat Aug 01 2015 21:10:36 GMT+0900 (Korea Standard Time),48,51,207
Sat Aug 01 2015 21:10:37 GMT+0900 (Korea Standard Time),19,51,202
Sat Aug 01 2015 21:10:37 GMT+0900 (Korea Standard Time),47,70,213
Sat Aug 01 2015 21:10:38 GMT+0900 (Korea Standard Time),25,88,230
Sat Aug 01 2015 21:10:38 GMT+0900 (Korea Standard Time),56,133,225
Sat Aug 01 2015 21:10:39 GMT+0900 (Korea Standard Time),37,112,230
Sat Aug 01 2015 21:10:39 GMT+0900 (Korea Standard Time),43,131,221
Sat Aug 01 2015 21:10:39 GMT+0900 (Korea Standard Time),47,109,221
Sat Aug 01 2015 21:10:40 GMT+0900 (Korea Standard Time),40,116,220
Sat Aug 01 2015 21:10:40 GMT+0900 (Korea Standard Time),60,154,209
Sat Aug 01 2015 21:10:40 GMT+0900 (Korea Standard Time),60,124,226
Sat Aug 01 2015 21:10:41 GMT+0900 (Korea Standard Time),47,206,228
Sat Aug 01 2015 21:10:41 GMT+0900 (Korea Standard Time),51,196,209
Sat Aug 01 2015 21:10:42 GMT+0900 (Korea Standard Time),45,182,224
Sat Aug 01 2015 21:10:42 GMT+0900 (Korea Standard Time),83,207,207
Sat Aug 01 2015 21:10:42 GMT+0900 (Korea Standard Time),72,134,206
Sat Aug 01 2015 21:10:43 GMT+0900 (Korea Standard Time),59,213,210
Sat Aug 01 2015 21:10:43 GMT+0900 (Korea Standard Time),69,170,234
Sat Aug 01 2015 21:10:44 GMT+0900 (Korea Standard Time),79,123,241
Sat Aug 01 2015 21:10:44 GMT+0900 (Korea Standard Time),88,141,216
Sat Aug 01 2015 21:10:44 GMT+0900 (Korea Standard Time),62,73,200
Sat Aug 01 2015 21:10:45 GMT+0900 (Korea Standard Time),65,140,200
Sat Aug 01 2015 21:10:45 GMT+0900 (Korea Standard Time),84,111,201
Sat Aug 01 2015 21:10:46 GMT+0900 (Korea Standard Time),56,100,202
Sat Aug 01 2015 21:10:46 GMT+0900 (Korea Standard Time),64,219,226
Sat Aug 01 2015 21:10:46 GMT+0900 (Korea Standard Time),92,163,192
Sat Aug 01 2015 21:10:47 GMT+0900 (Korea Standard Time),87,170,203
Sat Aug 01 2015 21:10:47 GMT+0900 (Korea Standard Time),90,174,207
Sat Aug 01 2015 21:10:48 GMT+0900 (Korea Standard Time),64,150,202
Sat Aug 01 2015 21:10:48 GMT+0900 (Korea Standard Time),75,200,196
Sat Aug 01 2015 21:10:48 GMT+0900 (Korea Standard Time),69,195,195
Sat Aug 01 2015 21:10:49 GMT+0900 (Korea Standard Time),25,208,217
Sat Aug 01 2015 21:10:49 GMT+0900 (Korea Standard Time),53,230,207
Sat Aug 01 2015 21:10:49 GMT+0900 (Korea Standard Time),45,174,214
Sat Aug 01 2015 21:10:50 GMT+0900 (Korea Standard Time),62,182,208
Sat Aug 01 2015 21:10:50 GMT+0900 (Korea Standard Time),66,145,177
Sat Aug 01 2015 21:10:51 GMT+0900 (Korea Standard Time),16,120,196
Sat Aug 01 2015 21:10:51 GMT+0900 (Korea Standard Time),45,157,189
Sat Aug 01 2015 21:10:51 GMT+0900 (Korea Standard Time),27,132,188
Sat Aug 01 2015 21:10:52 GMT+0900 (Korea Standard Time),45,163,191
Sat Aug 01 2015 21:10:52 GMT+0900 (Korea Standard Time),76,68,198
Sat Aug 01 2015 21:10:53 GMT+0900 (Korea Standard Time),45,48,220
Sat Aug 01 2015 21:10:53 GMT+0900 (Korea Standard Time),68,137,181
Sat Aug 01 2015 21:10:53 GMT+0900 (Korea Standard Time),78,102,212
Sat Aug 01 2015 21:10:54 GMT+0900 (Korea Standard Time),48,159,252
Sat Aug 01 2015 21:10:54 GMT+0900 (Korea Standard Time),69,132,243
Sat Aug 01 2015 21:10:55 GMT+0900 (Korea Standard Time),36,80,241
Sat Aug 01 2015 21:10:55 GMT+0900 (Korea Standard Time),67,152,233
Sat Aug 01 2015 21:10:55 GMT+0900 (Korea Standard Time),77,100,230
Sat Aug 01 2015 21:10:56 GMT+0900 (Korea Standard Time),62,101,249
Sat Aug 01 2015 21:10:56 GMT+0900 (Korea Standard Time),79,121,241
Sat Aug 01 2015 21:10:57 GMT+0900 (Korea Standard Time),80,106,239
Sat Aug 01 2015 21:10:57 GMT+0900 (Korea Standard Time),78,170,241
Sat Aug 01 2015 21:10:57 GMT+0900 (Korea Standard Time),94,117,223
Sat Aug 01 2015 21:10:58 GMT+0900 (Korea Standard Time),73,113,233
Sat Aug 01 2015 21:10:58 GMT+0900 (Korea Standard Time),91,169,221
Sat Aug 01 2015 21:10:58 GMT+0900 (Korea Standard Time),90,149,226
Sat Aug 01 2015 21:10:59 GMT+0900 (Korea Standard Time),82,177,224
Sat Aug 01 2015 21:10:59 GMT+0900 (Korea Standard Time),80,130,215
Sat Aug 01 2015 21:11:00 GMT+0900 (Korea Standard Time),67,136,216
Sat Aug 01 2015 21:11:00 GMT+0900 (Korea Standard Time),85,205,208
Sat Aug 01 2015 21:11:00 GMT+0900 (Korea Standard Time),84,139,209
Sat Aug 01 2015 21:11:01 GMT+0900 (Korea Standard Time),64,160,226
Sat Aug 01 2015 21:11:01 GMT+0900 (Korea Standard Time),83,239,192
Sat Aug 01 2015 21:11:02 GMT+0900 (Korea Standard Time),99,144,197
Sat Aug 01 2015 21:11:02 GMT+0900 (Korea Standard Time),74,161,192
Sat Aug 01 2015 21:11:02 GMT+0900 (Korea Standard Time),104,96,175
Sat Aug 01 2015 21:11:03 GMT+0900 (Korea Standard Time),86,86,188
Sat Aug 01 2015 21:11:03 GMT+0900 (Korea Standard Time),51,178,195
Sat Aug 01 2015 21:11:04 GMT+0900 (Korea Standard Time),89,228,171
Sat Aug 01 2015 21:11:04 GMT+0900 (Korea Standard Time),56,226,160
Sat Aug 01 2015 21:11:04 GMT+0900 (Korea Standard Time),58,144,170
Sat Aug 01 2015 21:11:05 GMT+0900 (Korea Standard Time),75,153,193
Sat Aug 01 2015 21:11:05 GMT+0900 (Korea Standard Time),71,232,210
Sat Aug 01 2015 21:11:06 GMT+0900 (Korea Standard Time),82,205,225
Sat Aug 01 2015 21:11:06 GMT+0900 (Korea Standard Time),101,141,211
Sat Aug 01 2015 21:11:06 GMT+0900 (Korea Standard Time),123,192,218
Sat Aug 01 2015 21:11:07 GMT+0900 (Korea Standard Time),98,51,264
Sat Aug 01 2015 21:11:07 GMT+0900 (Korea Standard Time),52,-47,277
Sat Aug 01 2015 21:11:07 GMT+0900 (Korea Standard Time),106,-23,212
Sat Aug 01 2015 21:11:08 GMT+0900 (Korea Standard Time),95,-24,236
Sat Aug 01 2015 21:11:08 GMT+0900 (Korea Standard Time),78,-54,249
Sat Aug 01 2015 21:11:09 GMT+0900 (Korea Standard Time),86,115,249
Sat Aug 01 2015 21:11:09 GMT+0900 (Korea Standard Time),111,95,210
Sat Aug 01 2015 21:11:09 GMT+0900 (Korea Standard Time),97,33,250
Sat Aug 01 2015 21:11:10 GMT+0900 (Korea Standard Time),93,6,240
Sat Aug 01 2015 21:11:10 GMT+0900 (Korea Standard Time),81,-6,251
Sat Aug 01 2015 21:11:11 GMT+0900 (Korea Standard Time),88,9,248
Sat Aug 01 2015 21:11:11 GMT+0900 (Korea Standard Time),78,-32,243
Sat Aug 01 2015 21:11:11 GMT+0900 (Korea Standard Time),69,-18,269
Sat Aug 01 2015 21:11:12 GMT+0900 (Korea Standard Time),109,57,260
Sat Aug 01 2015 21:11:12 GMT+0900 (Korea Standard Time),76,-26,263
Sat Aug 01 2015 21:11:13 GMT+0900 (Korea Standard Time),73,-17,265
Sat Aug 01 2015 21:11:13 GMT+0900 (Korea Standard Time),115,0,241
Sat Aug 01 2015 21:11:13 GMT+0900 (Korea Standard Time),70,-74,237
